ncm,descripcion,die_aec,tasa_estadistica,iva,iva_reducido,bk_bit,nota
84178010,De esmaltado,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84178020,Hornos industriales para fusion de vidrio,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84178090,Los demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84179000,-Partes,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84181000,Combinaciones de refrigerador y congelador (heladera),20,3,21,false,,CAMBIÓ: base 2023 tenía 35% -> 2026 20% (arancely). Etiqueta eficiencia energética.
84182100,De volumen bruto total inferior o igual a 180 l. segun norma IRAM 2120-2:1997,35,3,21,false,,Base NCM feb-2023 (Kaggle).
84182900,De absorcion,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84183000,De capacidad inferior o igual a 250 l,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84184000,De capacidad inferior o igual a 300 l,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84185010,Congeladores,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84185090,De los tipos utilizados para almacenar. exclusivamente. vino en botellas (cavas climatizadas),35,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84186100,--Bombas de calor. excepto las maquinas y aparatos para acondicionamiento de aire de la partida 84.15,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84186910,Maquinas para la fabricacion de helados. excluidas las domesticas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84186920,Enfriadores de leche,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84186931,De agua o jugos,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84186932,De bebidas carbonatadas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84186940,Con capacidad inferior o igual a 3.500 frigorias/h (Res.101/01 ME),18,3,21,false,,Base NCM feb-2023 (Kaggle).
84186991,Enfriadores de agua. de absorcion por bromuro de litio,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84186999,Con capacidad inferior o igual a 3500 frigorias/h,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84189100,--Muebles concebidos para incorporarles un equipo de produccion de frio,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84189900,Evaporadores. de los tipos utilizados en aparatos para acondicionamiento de aire de vehiculos automoviles,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84191100,Con valvula termostatica,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84191910,Calentadores solares de agua,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84191990,De capacidad inferior o igual a 50 l,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84192000,-Esterilizadores medicos. quirurgicos o de laboratorio,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84193100,--Para productos agricolas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84193200,Tuneles de radiadores infrarrojos de longitud de onda media aptos para el secado de molduras y perfiles,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84193900,Aparatos de liofilizacion o criodesecacion,35,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84194010,De destilacion de agua,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84194020,De destilacion o rectificacion de alcoholes y demas fluidos volatiles. y los de hidrocarburos,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84194090,Los demas,35,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84195010,Intercambiadores de calor agua-aceite. de placas de acero inoxidable. con cuerpo de aluminio inyectado. de los tipos utilizados en motores de vehiculos automoviles,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84195021,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I. (De uso automotriz),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84195022,De grafito,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84195029,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I. (De uso automotriz),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84195090,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I.,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84196000,-Aparatos y dispositivos para licuefaccion de aire u otros gases,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84198110,Autoclaves,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84198190,Para preparar cafe,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84198911,"De alimentos. mediante ultra alta temperatura (UHT-""Ultra High Temperature"") por inyeccion directa de vapor. de capacidad superior o igual a 6.500 l/h",,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84198919,Los demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84198920,Estufas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84198930,De torrefaccion,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84198940,Evaporadores,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84198991,Recipiente refrigerador con dispositivo de circulacion de fluido refrigerante,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84198999,Equipo continuo. para producir el leudo de la masa de pan. con capacidad de producir 32.000 unidades de bolleria y 4.800 unidades de panes de moldes. por hora (R.1635/98 MEOSP),2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84199010,De calentadores de agua de las subpartidas 8419.11 u 8419.19,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84199020,Rellenos e internos ordenados,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84199031,Placas corrugadas de acero inoxidable o de aluminio. con superficie de intercambio termico de un area superior a 0.4 m2,,3,21,false,,Base NCM feb-2023 (Kaggle).
84199039,Las demas,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84199040,De autoclaves,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84199090,Las demas,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84201010,Peso del cilindro mayor. superior a 7 t,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84201090,Para panaderia y pasteleria,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84209100,--Cilindros,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84209900,--Las demas,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84211110,Con capacidad de procesamiento de leche superior o igual a 30.000 l/h,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84211190,De capacidad de procesamiento de leche inferior o igual a 5.000 l/h,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84211210,Con tambor de acero inoxidable,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84211290,Las demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84211910,Centrifugadoras para laboratorios de analisis. ensayos o investigacion cientifica,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84211990,Centrifuga con descarga continua o discontinua de solidos durante la marcha (R.564/95 MEOSP),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84212100,De uso domestico,14,3,21,false,,IVA varía a nivel SIM en base 2023 (se tomó el mayoritario) — verificar
84212200,--Para filtrar o depurar las demas bebidas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84212300,--Para filtrar lubricantes o carburantes en los motores de encendido por chispa o compresion,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84212920,Aparatos de osmosis inversa,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84212930,Filtros prensa,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84212990,Filtros para leucorreduccion de la sangre,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84213100,--Filtros de entrada de aire para motores de encendido por chispa o compresion,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84213910,Filtros electrostaticos,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84213920,Depuradores por conversion catalitica de gases de escape de vehiculos,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84213930,Concentradores de oxigeno por depuracion de aire. con capacidad de salida inferior o igual a 6 l/min,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84213990,Filtro de aire por medio de mangas. con una superficie filtrante de 8.143 m2. capacidad maxima de procesamiento de 350.000 m3/h y transportadores a tornillo incorporados para descarga de material solido retenido,25,3,21,false,,Base NCM feb-2023 (Kaggle).
84219110,Freno,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84219191,Tambores rotativos con platos o discos separadores. de peso superior a 300 kg,,3,21,false,,Base NCM feb-2023 (Kaggle).
84219199,Las demas,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84219910,De aparatos para filtrar o depurar gases. de la subpartida 8421.39,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84219920,De los tipos utilizados en lineas de sangre para hemodialisis,,3,21,false,,Base NCM feb-2023 (Kaggle).
84219991,Cartuchos de membrana de aparatos de osmosis inversa,,3,21,false,,Base NCM feb-2023 (Kaggle).
84219999,Elementos filtrantes de aparatos para filtrar o depurar agua. de uso domestico.,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84221100,--De tipo domestico,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84221900,--Las demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84222000,De ampollas y frascos,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84223010,Maquinas y aparatos de llenar. cerrar. capsular. tapar. taponar o etiquetar botellas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84223021,Llenadora de cajas o sacos (bolsas). con polvos o granulados,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84223022,De llenar y cerrar envases confeccionados con papel o carton de los item 4811.51.22 o 4811.59.23. incluso con dispositivo de etiquetar,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84223023,De llenar y cerrar envases tubulares flexibles. de capacidad superior o igual a 100 unidades por minuto,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84223029,Del tipo domestico. con dispositivo de soldar laminas de plastico para cerrar envases,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84223030,De gasear bebidas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84224010,Horizontales. aptas para el empaquetado de pastas alimenticias largas (largo superior a 200 mm) en paquetes tipo almohada («pillow- pack»). con capacidad de produccion superior a 100 paquetes por minuto y controlador logico programable (PLC),,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84224020,Automatica. de embalar tubos o barras de metal. en atados de peso inferior o igual a 2.000 kg y largo inferior o igual a 12 m,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84224030,De empaquetar envases confecionados con papel o carton de los item 4811.51.22 o 4811.59.23 en cajas o bandejas de papel o carton plegables. con una capacidad superior o igual a 5.000 envases por hora,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84224090,Modulos para compactar algodon (R.1653/93 ANA),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84229010,De maquinas lavavajilla de uso domestico,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84229090,De las subpartida 8422.20,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84231000,Para pesar personas. incluidos los pesabebes,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84232000,-Basculas y balanzas para pesada continua sobre transportador,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84233011,De una tolva,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84233019,Con descarga mediante transportador de accion continua de tornillo y tablero de control y mando,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84233090,Balanza para pesada constante de solidos presentados en forma de polvos o granulos,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84238110,De capacidad inferior o igual a 2 kg,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84238190,Electronicas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84238200,Electronicas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84238900,Electronicas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84239010,Pesas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84239021,Indicadores electronicos de pesada,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84239029,Indicadores electronicos de pesada,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84241000,De capacidad inferior o igual a 1 kg,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84242000,Pistolas metalizadoras,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84243010,Hidrolavadoras portatiles,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84243020,De chorro de arena aptas para el desgaste localizado de prendas de vestir,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84243030,Perforadoras por chorro de agua con presion de trabajo maxima superior o igual a 10 MPa,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84243090,De limpieza por chorro a vapor,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84244100,De mochila,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84244900,De caudal de la bomba inferior o igual a 150 l/min,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84248221,De avance frontal,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84248229,Irrigadores y sistemas de riego por goteo (R.609/96 MEOSP),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84248290,Autopropulsados,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84248910,Aparatos de pulverizacion constituidos por pulsador. valvula del tipo para aerosol. junta de estanqueidad y tubo de inmersion. ensamblados sobre un cuerpo metalico. de los tipos utilizados para ser montados en el cuello de envases. para proyectar liquidos. polvos o espumas,16,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84248920,Aparatos automaticos para proyectar lubricantes sobre neumaticos. que contengan una estacion de secado por aire precalentado y dispositivos de sujecion y traslado de neumaticos,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84248990,Autopropulsados ( D.N. 849/96 y D.N. 1034/96 DNRNPA y CP),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84249010,De aparatos de la subpartida 8424.10 o del item 8424.89.10,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84249090,De la subpartida 8424.20,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84251100,Con capacidad inferior o igual a 10 t,35,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84251910,Con capacidad inferior o igual a 1t,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84251990,Los demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84253110,Con motor de accionamiento de potencia superior o igual a 2.25 kW (3 HP) pero inferior a 3.38 kW (4.5 HP),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84253190,Los demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84253910,Con capacidad inferior o igual a 25 t,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84253990,Los demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84254100,Con capacidad inferior o igual a 2 t,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84254200,Con capacidad inferior o igual a 2 t,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84254910,Con capacidad inferior o igual a 1 t,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84254990,Con capacidad inferior o igual a 2 t,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84261100,--Puentes (incluidas las vigas) rodantes. sobre soporte fijo,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84261200,Con capacidad de izaje superior o igual a 40 t,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84261900,Puentes gruas de hasta 300 t de levante,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84262000,-Gruas de torrre,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84263000,Con capacidad de izaje superior o igual a 40 t,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84264110,Con desplazamiento en sentido longitudinal. transversal y diagonal (tipo cangrejo) y capacidad de carga superior o igual a 60 t,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84264190,Los demas,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84264910,Sobre orugas. con capacidad de izaje superior o igual a 70 t,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84264990,Sobre orugas. de capacidad de izaje superior o igual a 30 t pero inferior a 70 t,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84269100,Gruas del tipo de las utilizadas para el acarreo de vehiculos,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84269900,--Los demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84271011,De torre doble,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84271019,De torre doble,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84271090,Con capacidad de carga inferior o igual a 1 t,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84272010,De torre doble,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84272090,De torre doble,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84279000,Manual para la manipulacion de cargas dotada de un dispositivo hidraulico de elevacion,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84281000,De hasta cinco paradas y velocidad inferior o igual a 1 m/s,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84282010,Trasvasadores moviles para cereales. accionados con motor de potencia superior a 90 kW (120 HP),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84282090,Zonda neumatica para muestreo de granos. compuesta por: zonda de muestreo. estructura metalica. camara de recepcion. unidad de control. sistema neumatico. brazo con dos cilindros hidraulicos.,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84283100,--Especialmente concebidos para el interior de minas u otros trabajos subterraneos,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84283200,--Los demas. de cangilones,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84283300,De banda. de ancho util inferior o igual a 900 mm. con detector de metales. dispositivo de marcacion de zonas contaminadas y tablero de control y mando,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84283910,De cadena,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84283920,De rodillos motores,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84283930,De pinzas laterales. de los tipos utilizados para el trasporte de diarios,,3,21,false,,Base NCM feb-2023 (Kaggle).
84283990,Transportador de accion continua del tipo rejilla metalica. utilizada en el enfriamiento de panes. con capacidad de transportar 9.600 unidades de panes de molde y 40.000 unidades de bolleria por hora (R.1635/98 MEOSP),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84284000,-Escaleras mecanicas y pasillos moviles,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84286000,Telesillas,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84289010,De los tipos utilizados para el desembarco de botes salvavidas motorizados o provistos de dispositivos de inclinacion,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84289020,Transportadores-elevadores (transelevadores) automaticos. de desplazamiento horizontal sobre guias,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84289030,Maquina utilizada en la formacion de pilas de periodicos. dispuestos en sentido alternado. de capacidad superior o igual a 80.000 ejemplares/h,,3,21,false,,Base NCM feb-2023 (Kaggle).
84289090,Plataforma de accionamiento hidraulico para descarga por inclinacion de vehiculos. remolques y semiremolques,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84291110,De potencia en el volante superior o igual a 387.76 kW (520 HP),,3,10.5,true,,Base NCM feb-2023 (Kaggle).
